iso3,concept_id,magnitude,breadth,n_slope_metrics,n_improving,n_flat,n_deteriorating
LBY,19,-0.01523730430825937,-0.4,5,0,3,2
LBY,20,0.0025462995678716214,0.1111111111111111,9,1,8,0
LBY,21,0.004277586784508276,-0.2222222222222222,9,1,5,3
LBY,22,0.0027029595911649508,0.25,8,2,6,0
LBY,23,-0.009566258274715115,-0.375,8,0,5,3
LBY,24,-0.0003891665134567049,0.0,6,0,6,0
LBY,25,0.056616793994718355,,2,1,1,0
LCA,1,1.744385502484535e-17,,1,0,1,0
LCA,2,-0.001145212710227053,0.0,3,0,3,0
LCA,3,,,0,0,0,0
LCA,4,-0.001145501685746498,,1,0,1,0
LCA,5,,,0,0,0,0
LCA,6,-0.001145501685746498,,1,0,1,0
LCA,8,,,0,0,0,0
LCA,9,,,0,0,0,0
LCA,10,,,0,0,0,0
LCA,11,,,0,0,0,0
LCA,12,0.001566901408450644,,2,0,2,0
LCA,13,,,0,0,0,0
LCA,14,0.0014833438351660605,,2,0,2,0
LCA,15,-0.003558783336835347,,2,0,2,0
LCA,16,-0.003435638130681193,,1,0,1,0
LCA,17,-0.01079054608909172,,1,0,0,1
LCA,18,-0.0008134898414049565,,1,0,1,0
LCA,19,,,0,0,0,0
LCA,20,-3.919341373037023e-17,,1,0,1,0
LCA,21,-0.03218152834807919,,1,0,0,1
LCA,22,1.4594420535044455e-17,,2,0,2,0
LCA,23,-2.2194048001678756e-17,0.0,3,0,3,0
LCA,24,-0.01609076417403961,,2,0,1,1
LCA,25,0.0024691260197569963,,1,0,1,0
LIE,1,1.744385502484535e-17,,1,0,1,0
LIE,2,1.687641752875337e-17,,2,0,2,0
LIE,3,,,0,0,0,0
LIE,4,,,0,0,0,0
LIE,5,,,0,0,0,0
LIE,6,,,0,0,0,0
LIE,8,,,0,0,0,0
LIE,9,,,0,0,0,0
LIE,10,,,0,0,0,0
LIE,11,,,0,0,0,0
LIE,12,0.0033313889222284176,0.0,4,0,4,0
LIE,13,,,0,0,0,0
LIE,14,,,0,0,0,0
LIE,15,,,0,0,0,0
LIE,16,,,0,0,0,0
LIE,17,,,0,0,0,0
LIE,18,,,0,0,0,0
LIE,19,,,0,0,0,0
LIE,20,-7.785922015484823e-18,,1,0,1,0
LIE,21,-0.01337414165114847,,1,0,0,1
LIE,22,0.009667937041657514,,2,1,0,1
LIE,23,-0.006044048566880763,-0.3333333333333333,3,0,2,1
LIE,24,-0.006687070825574249,,2,0,1,1
LIE,25,,,0,0,0,0
LSO,1,0.01414120105137901,0.0,5,1,3,1
LSO,2,0.031063171045740152,0.5,4,2,2,0
LSO,3,,,0,0,0,0
LSO,4,0.04174478857689233,,1,1,0,0
LSO,5,,,0,0,0,0
LSO,6,,,0,0,0,0
LSO,8,,,0,0,0,0
LSO,9,,,0,0,0,0
LSO,10,3.150883980113229e-17,,1,0,1,0
LSO,11,,,0,0,0,0
LSO,12,0.0011795774647887028,,2,0,2,0
LSO,13,0.006331709899583145,,2,1,1,0
LSO,14,-0.0034293971767346714,0.0,3,0,3,0
LSO,15,0.0215486047026477,0.4,5,2,3,0
LSO,16,0.018297049152682012,0.25,4,1,3,0
LSO,17,-0.030191044544771103,,1,0,0,1
LSO,18,0.034301231333543146,0.6666666666666666,3,2,1,0
LSO,19,-0.019339302439404998,-0.6,5,0,2,3
LSO,20,0.0018880259472984788,0.0,9,0,9,0
LSO,21,0.0073469781315476075,0.2222222222222222,9,2,7,0
LSO,22,0.010173859446864436,0.375,8,4,3,1
LSO,23,-0.01746909156055587,-0.375,8,0,5,3
LSO,24,0.00583843241972143,0.16666666666666666,6,1,5,0
LSO,25,-0.0035925876548975706,,2,0,2,0
MDA,1,-0.00724375728404929,-0.4,5,0,3,2
MDA,2,0.003934789892094238,0.2,5,1,4,0
MDA,3,,,0,0,0,0
MDA,4,-0.0032936154847412083,,2,0,2,0
MDA,5,,,0,0,0,0
MDA,6,0.000451862984277787,,1,0,1,0
MDA,8,,,0,0,0,0
MDA,9,,,0,0,0,0
MDA,10,-3.1581278764278436e-17,,1,0,1,0
MDA,11,,,0,0,0,0
MDA,12,0.0039822932944039114,0.3333333333333333,3,1,2,0
MDA,13,0.023155052009659532,,2,1,1,0
MDA,14,-0.0015970222200928914,0.0,5,0,5,0
MDA,15,-0.010137087712325327,-0.42857142857142855,7,0,4,3
MDA,16,-0.013064115120343696,-0.4,5,0,3,2
MDA,17,0.002134933480346903,,2,0,2,0
MDA,18,-0.011372319667997203,-0.5,4,0,2,2
MDA,19,-0.015480889297591695,-0.8,5,0,1,4
MDA,20,-0.010158325388208534,-0.4444444444444444,9,2,1,6
MDA,21,-0.019666063848279174,-0.4444444444444444,9,1,3,5
MDA,22,-0.00269094376880872,-0.125,8,1,5,2
MDA,23,-0.030037538650214208,-0.5,8,0,4,4
MDA,24,-0.026906860110894798,-0.5,6,0,3,3
MDA,25,-0.015175691786596446,-0.3333333333333333,3,0,2,1
MDG,1,-0.047261078188492026,0.4,5,3,1,1
MDG,2,-0.06960505754893827,-0.2,5,1,2,2
MDG,3,,,0,0,0,0
MDG,4,-0.03298222280055407,,2,1,0,1
MDG,5,,,0,0,0,0
MDG,6,0.011106799120737594,,1,1,0,0
MDG,8,,,0,0,0,0
MDG,9,,,0,0,0,0
MDG,10,-3.193117987905389e-17,,1,0,1,0
MDG,11,,,0,0,0,0
MDG,12,-9.751347526925718e-18,,2,0,2,0
MDG,13,0.001526742845166877,,2,0,2,0
MDG,14,-0.0024068327954384384,0.0,5,1,3,1
MDG,15,-0.0467249769616681,-0.5714285714285714,7,0,3,4
MDG,16,-0.01572863891394566,-0.6,5,0,2,3
MDG,17,0.003776801415617578,,2,0,2,0
MDG,18,0.000581113927274626,0.0,4,0,4,0
MDG,19,0.032708285536650276,0.6,5,3,2,0
MDG,20,-0.020879651949427234,-0.5555555555555556,9,0,4,5
MDG,21,-0.01709618015986605,-0.3333333333333333,9,1,4,4
MDG,22,-0.0028389803523760516,-0.125,8,0,7,1
MDG,23,0.000960049901867935,0.0,8,1,6,1
MDG,24,-0.028712826439857165,-0.5,6,0,3,3
MDG,25,-0.005342322899096534,0.0,3,1,1,1
MDV,1,0.001291176532964811,0.0,5,1,3,1
MDV,2,0.005747978132981682,0.3333333333333333,3,1,2,0
MDV,3,,,0,0,0,0
MDV,4,0.15221755922009098,,1,1,0,0
MDV,5,,,0,0,0,0
MDV,6,,,0,0,0,0
MDV,8,,,0,0,0,0
MDV,9,,,0,0,0,0
MDV,10,-0.043650460047493574,,1,0,0,1
MDV,11,,,0,0,0,0
MDV,12,0.006435837245696211,,2,1,1,0
MDV,13,0.0018484435038754864,,2,0,2,0
MDV,14,-0.009338219129918349,-0.3333333333333333,3,0,2,1
MDV,15,-0.06508305141184476,-0.6,5,0,2,3
MDV,16,-0.0010691556808296115,0.0,3,0,3,0
MDV,17,0.0016796729490032337,,1,0,1,0
MDV,18,0.05743903985003645,1.0,3,3,0,0
MDV,19,0.009311038637248248,0.4,5,2,3,0
MDV,20,-0.006096725177309487,-0.3333333333333333,9,0,6,3
MDV,21,-0.0016645424734965536,0.0,9,1,7,1
MDV,22,-0.0012081565980694361,0.0,8,1,6,1
MDV,23,-0.004721489883669314,-0.25,8,0,6,2
MDV,24,0.0021451991444489914,0.0,6,1,4,1
MDV,25,-0.019246923414371286,,2,0,1,1
MHL,1,1.744385502484535e-17,,1,0,1,0
MHL,2,1.687641752875337e-17,,2,0,2,0
MHL,3,,,0,0,0,0
MHL,4,,,0,0,0,0
MHL,5,,,0,0,0,0
MHL,6,,,0,0,0,0
MHL,8,,,0,0,0,0
MHL,9,,,0,0,0,0
MHL,10,,,0,0,0,0
MHL,11,,,0,0,0,0
MHL,12,0.0014906103286384815,,2,0,2,0
MHL,13,,,0,0,0,0
MHL,14,,,0,0,0,0
MHL,15,,,0,0,0,0
MHL,16,,,0,0,0,0
MHL,17,,,0,0,0,0
MHL,18,,,0,0,0,0
MHL,19,,,0,0,0,0
MHL,20,1.6660880008405055e-17,,1,0,1,0
MHL,21,-0.02530156124868745,,1,0,0,1
MHL,22,2.4652342212201652e-17,,2,0,2,0
MHL,23,-1.484852186464273e-17,0.0,3,0,3,0
MHL,24,-0.012650780624343704,,2,0,1,1
MHL,25,,,0,0,0,0
MKD,1,-0.005766160956449528,-0.2,5,0,4,1
MKD,2,0.0035252402689073346,0.2,5,1,4,0
MKD,3,,,0,0,0,0
MKD,4,-0.00385314017791852,,2,0,2,0
MKD,5,,,0,0,0,0
MKD,6,0.0014285956165184625,,1,0,1,0
MKD,8,,,0,0,0,0
MKD,9,,,0,0,0,0
MKD,10,-0.003085746807480908,,1,0,1,0
MKD,11,,,0,0,0,0
MKD,12,0.01796187864664925,0.6666666666666666,3,2,1,0
MKD,13,0.014692374300622224,,2,1,1,0
MKD,14,0.0028478445317775985,0.0,5,0,5,0
MKD,15,-0.0013037901683241137,0.0,7,1,5,1
MKD,16,9.544059981336022e-05,0.0,5,0,5,0
MKD,17,0.006519516063793602,,2,1,1,0
MKD,18,-0.0004095739030067864,0.0,4,0,4,0
MKD,19,0.0012057139595168024,0.0,5,0,5,0
MKD,20,0.007632749026796309,0.2222222222222222,9,2,7,0
MKD,21,-0.010300246488874884,-0.4444444444444444,9,1,3,5
MKD,22,-0.001630612149984517,-0.125,8,0,7,1
MKD,23,-0.00715394510802108,-0.125,8,0,7,1
MKD,24,-0.019561414604087352,-0.8333333333333334,6,0,1,5
MKD,25,-0.0006550865979235154,0.0,3,0,3,0
MLI,1,-0.017741181040831226,-0.2,5,1,2,2
MLI,2,-0.0037448382514213363,-0.2,5,1,2,2
MLI,3,,,0,0,0,0
MLI,4,-0.0036146922987494424,,2,0,2,0
MLI,5,,,0,0,0,0
MLI,6,-0.006568757656854162,,1,0,1,0
MLI,8,,,0,0,0,0
MLI,9,,,0,0,0,0
MLI,10,-0.014970693495665086,,1,0,0,1
MLI,11,,,0,0,0,0
MLI,12,1.6306141057071825e-17,,2,0,2,0
MLI,13,-0.0038756095959219627,,2,0,2,0
MLI,14,-0.025524912052230453,-0.8,5,0,1,4
MLI,15,0.04888456118842719,0.5714285714285714,7,5,1,1
MLI,16,0.009904557216781705,-0.2,5,2,0,3
MLI,17,0.004716367912680322,,2,1,1,0
MLI,18,0.010423515749739265,0.75,4,3,1,0
MLI,19,-3.2026852000763473e-18,0.0,5,0,5,0
MLI,20,-0.016616832755696503,-0.75,4,0,1,3
MLI,21,-0.015509623079664322,-0.3333333333333333,9,1,4,4
MLI,22,0.014597317645235659,0.0,8,2,4,2
MLI,23,-0.051097159536649665,-0.625,8,0,3,5
MLI,24,-0.008907726146302542,-0.5,6,1,1,4
MLI,25,-0.021826444847237222,-0.6666666666666666,3,0,1,2
MMR,1,-0.0028006103656103972,-0.2,5,0,4,1
MMR,2,0.0019262779222291504,0.2,5,2,2,1
MMR,3,,,0,0,0,0
MMR,4,-0.0009334816515533454,,2,0,2,0
MMR,5,,,0,0,0,0
MMR,6,-0.00186696330310669,,1,0,1,0
MMR,8,,,0,0,0,0
MMR,9,,,0,0,0,0
MMR,10,-0.010253679495692522,,1,0,0,1
MMR,11,,,0,0,0,0
MMR,12,-8.257128409216899e-18,,2,0,2,0
MMR,13,-0.006563157222415803,,2,0,1,1
MMR,14,-0.002663455578992014,0.0,5,0,5,0
MMR,15,-0.0005603101199612057,0.0,7,1,5,1
MMR,16,-0.0019057074997586299,0.0,5,1,3,1
MMR,17,-0.002219114100344941,,2,0,2,0
MMR,18,-0.007092519582262723,0.0,3,0,3,0
MMR,19,,,0,0,0,0
MMR,20,-0.023269108556322762,-0.5,4,0,2,2
MMR,21,-0.018949449018838292,-0.3333333333333333,9,1,4,4
MMR,22,-0.0042219544452346686,-0.125,8,0,7,1
MMR,23,-0.036978322073079155,-0.25,8,0,6,2
MMR,24,0.001627556098917118,0.0,6,1,4,1
MMR,25,-0.004238178348115135,0.0,3,0,3,0
MNE,1,-0.018310263229182187,-0.4,5,0,3,2
MNE,2,0.005715392487964974,0.4,5,2,3,0
MNE,3,,,0,0,0,0
MNE,4,0.005918066411133915,,2,0,2,0
MNE,5,,,0,0,0,0
MNE,6,0.00872663015337392,,1,0,1,0
MNE,8,,,0,0,0,0
MNE,9,,,0,0,0,0
MNE,10,6.159783181033033e-17,,1,0,1,0
MNE,11,,,0,0,0,0
MNE,12,0.020030674441170897,0.25,4,1,3,0
MNE,13,0.0013927523692636706,,2,0,2,0
MNE,14,-0.0030689938027729353,-0.2,5,0,4,1
MNE,15,-0.016178773577712847,-0.2857142857142857,7,0,5,2
MNE,16,-0.0192547291157545,0.0,5,1,3,1
MNE,17,0.01847748204628491,,2,1,1,0
MNE,18,0.009509969848262618,0.5,4,2,2,0
MNE,19,0.004329542022017609,0.0,5,0,5,0
MNE,20,0.008783056338772431,0.5555555555555556,9,5,4,0
MNE,21,0.006791255189321386,0.2222222222222222,9,2,7,0
MNE,22,-0.0025550530627664702,-0.125,8,0,7,1
MNE,23,-0.00239522795224055,-0.125,8,0,7,1
MNE,24,0.003055666910778882,0.0,6,0,6,0
MNE,25,0.002644681397503209,0.0,3,0,3,0
MNG,1,0.0060917164343117685,0.6,5,3,2,0
MNG,2,-0.020620073516711992,0.0,5,1,3,1
MNG,3,,,0,0,0,0
MNG,4,-0.031511094819872625,,2,0,1,1
MNG,5,,,0,0,0,0
MNG,6,-0.0014984582623640728,,1,0,1,0
MNG,8,,,0,0,0,0
MNG,9,,,0,0,0,0
MNG,10,-0.013275139911351186,,1,0,0,1
MNG,11,,,0,0,0,0
MNG,12,-0.0009701282834340581,0.0,3,0,3,0
MNG,13,0.09612773101559155,,2,1,1,0
MNG,14,0.005077735551026445,0.2,5,1,4,0
MNG,15,-0.004595523379754137,-0.14285714285714285,7,1,4,2
MNG,16,-0.009415175560925358,0.0,5,2,1,2
MNG,17,-0.018134867468561983,,2,0,1,1
MNG,18,-0.0005912330574985769,0.0,4,0,4,0
MNG,19,0.03636577829294688,0.8,5,4,1,0
MNG,20,-0.003404590523472361,-0.1111111111111111,9,0,8,1
MNG,21,0.021623187063467376,0.5555555555555556,9,6,2,1
MNG,22,0.004820482202379112,0.125,8,1,7,0
MNG,23,0.015591363141345729,0.375,8,3,5,0
MNG,24,0.02134058225335231,0.16666666666666666,6,2,3,1
MNG,25,0.01758325683966223,0.6666666666666666,3,2,1,0
MOZ,1,-0.0025933675056996792,0.0,5,0,5,0
MOZ,2,-0.009506979395273847,-0.4,5,0,3,2
MOZ,3,,,0,0,0,0
MOZ,4,-0.02341847980538255,,2,0,0,2
MOZ,5,,,0,0,0,0
MOZ,6,-0.014221351946384443,,1,0,0,1
MOZ,8,,,0,0,0,0
MOZ,9,,,0,0,0,0
MOZ,10,1.4023293343516362e-17,,1,0,1,0
MOZ,11,,,0,0,0,0
MOZ,12,0.0007159624413145294,,2,0,2,0
MOZ,13,-0.008808763885998026,,2,0,1,1
MOZ,14,-0.003944282015578506,0.0,5,0,5,0
MOZ,15,-0.0016703837815238304,0.14285714285714285,7,1,6,0
MOZ,16,-0.015174329852429887,-0.8,5,0,1,4
MOZ,17,-0.0009438089775693087,,2,0,2,0
MOZ,18,-0.0070095773990987926,-0.25,4,0,3,1
MOZ,19,-0.01981133821908911,-0.8,5,0,1,4
MOZ,20,-0.011007088315103438,-0.6666666666666666,9,0,3,6
MOZ,21,-0.00948847537111318,-0.3333333333333333,9,1,4,4
MOZ,22,-0.002451762472220442,-0.125,8,0,7,1
MOZ,23,-0.009021650305908888,-0.25,8,1,4,3
MOZ,24,-0.022062082619599976,-0.6666666666666666,6,0,2,4
MOZ,25,-0.0033803638306650623,0.0,3,0,3,0
MRT,1,-0.003979963634581185,-0.2,5,0,4,1
MRT,2,0.0022652068371315955,0.0,5,1,3,1
MRT,3,,,0,0,0,0
MRT,4,-0.0025048243787865023,,2,0,2,0
MRT,5,,,0,0,0,0
MRT,6,-0.0018545856100132237,,1,0,1,0
MRT,8,,,0,0,0,0
MRT,9,,,0,0,0,0
MRT,10,-2.4461262616490407e-17,,1,0,1,0
MRT,11,,,0,0,0,0
MRT,12,-6.149257365189291e-18,,2,0,2,0
MRT,13,-0.05678901046956223,,2,0,1,1
MRT,14,-0.0231161014866386,-0.6,5,0,2,3
MRT,15,-0.012761441586569684,-0.2857142857142857,7,0,5,2
MRT,16,-0.0054726119967255585,-0.4,5,0,3,2
MRT,17,-0.011897530696335559,,2,0,1,1
MRT,18,0.032750967815170735,0.5,4,2,2,0
MRT,19,-0.003918765112780314,-0.2,5,0,4,1
MRT,20,-0.005869482603987796,-0.2222222222222222,9,0,7,2
MRT,21,0.002643040703152104,0.1111111111111111,9,2,6,1
MRT,22,-0.006003255955039598,-0.25,8,0,6,2
MRT,23,-0.005327070846462139,-0.25,8,0,6,2
MRT,24,0.00909663150590233,0.3333333333333333,6,2,4,0
MRT,25,-0.008059467979721235,-0.3333333333333333,3,0,2,1
MUS,1,0.025314059722575964,0.6,5,3,2,0
MUS,2,-0.0050478285524793555,-0.2,5,0,4,1
MUS,3,,,0,0,0,0
MUS,4,0.04875556126261746,,2,1,1,0
MUS,5,,,0,0,0,0
MUS,6,0.002990214474649206,,1,0,1,0
MUS,8,,,0,0,0,0
MUS,9,,,0,0,0,0
MUS,10,-0.005713453073226339,,1,0,1,0
MUS,11,,,0,0,0,0
MUS,12,0.0011619718309858727,,2,0,2,0
MUS,13,0.002463596815233412,,2,1,0,1
MUS,14,0.03822752262112673,0.6,5,3,2,0
MUS,15,0.024987742429781357,0.2857142857142857,7,2,5,0
MUS,16,0.026394324989836068,0.2,5,2,2,1
MUS,17,0.015128647641055672,,2,2,0,0
MUS,18,0.024931805410428276,0.5,4,2,2,0
MUS,19,0.09504066075823263,1.0,5,5,0,0
MUS,20,0.038948732790680084,0.7777777777777778,9,7,2,0
MUS,21,0.040303653846269806,0.6666666666666666,9,7,1,1
MUS,22,0.014164887860796881,0.25,8,2,6,0
MUS,23,0.062340178981215084,0.625,8,5,3,0
MUS,24,0.03820690720421981,0.6666666666666666,6,4,2,0
MUS,25,0.06699998580139399,0.6666666666666666,3,2,1,0
MWI,1,0.0030035691325569947,0.4,5,2,3,0
MWI,2,0.005105639227796843,0.4,5,2,3,0
MWI,3,,,0,0,0,0
MWI,4,0.0010191375425609263,,2,0,2,0
MWI,5,,,0,0,0,0
MWI,6,0.004310603958544308,,1,0,1,0
MWI,8,,,0,0,0,0
MWI,9,,,0,0,0,0
MWI,10,-0.002145558327076579,,1,0,1,0
MWI,11,,,0,0,0,0
MWI,12,0.002636932707355152,,2,0,2,0
MWI,13,0.053102199011249504,,2,2,0,0
MWI,14,-0.0013270708816459002,-0.2,5,0,4,1
MWI,15,-0.009311015417837396,-0.2857142857142857,7,0,5,2
MWI,16,0.011323978322845839,0.6,5,3,2,0
MWI,17,0.0024805785737703114,,2,0,2,0
MWI,18,0.022356602902929804,0.5,4,2,2,0
MWI,19,0.005218504463919624,0.4,5,2,3,0
MWI,20,0.0018012507043341107,-0.1111111111111111,9,1,6,2
MWI,21,-0.011646682067933649,0.0,9,4,1,4
MWI,22,0.003971740331271593,0.125,8,2,5,1
MWI,23,-0.007340012719156544,-0.25,8,1,4,3
MWI,24,0.003999187528275457,-0.3333333333333333,6,1,2,3
MWI,25,0.018473282941734167,0.3333333333333333,3,1,2,0
NAM,1,0.005216162628254317,0.2,5,2,2,1
NAM,2,0.0029987041885504062,0.2,5,1,4,0
NAM,3,,,0,0,0,0
NAM,4,0.0014644849129441836,,2,0,2,0
NAM,5,,,0,0,0,0
NAM,6,-0.00483909178651366,,1,0,1,0
NAM,8,,,0,0,0,0
NAM,9,,,0,0,0,0
NAM,10,-0.029451203253690536,,1,0,0,1
NAM,11,,,0,0,0,0
NAM,12,3.8688348142375145e-18,,2,0,2,0
NAM,13,0.014979111370976668,,2,1,1,0
NAM,14,0.005946631335274622,0.2,5,1,4,0
NAM,15,-0.007282916481988403,-0.14285714285714285,7,1,4,2
NAM,16,0.0008772421419762304,0.2,5,1,4,0
NAM,17,0.008912433394557065,,2,1,1,0
NAM,18,0.007503552269031679,0.25,4,1,3,0
NAM,19,0.003951187666852413,0.0,5,0,5,0
NAM,20,-0.0032238341193307086,-0.1111111111111111,9,2,4,3
NAM,21,0.009291445833156857,0.3333333333333333,9,4,4,1
NAM,22,0.00038496238107780086,-0.125,8,1,5,2
NAM,23,0.001068220701520538,-0.125,8,0,7,1
NAM,24,0.004431864965983396,0.3333333333333333,6,2,4,0
NAM,25,-0.00016286480496038131,0.0,3,0,3,0
NER,1,0.019263691410861615,0.6,5,3,2,0
NER,2,-0.01641844451184603,-0.6,5,0,2,3
NER,3,,,0,0,0,0
NER,4,-0.034652075502015545,,2,0,1,1
NER,5,,,0,0,0,0
NER,6,-0.0068806001730126725,,1,0,1,0
NER,8,,,0,0,0,0
NER,9,,,0,0,0,0
NER,10,-0.013427820091921802,,1,0,0,1
NER,11,,,0,0,0,0
NER,12,0.001875978090766765,,2,0,2,0
NER,13,0.04716060168572787,,2,1,1,0
NER,14,0.0036746423657263772,0.0,5,2,1,2
NER,15,-0.04610830221280975,-0.7142857142857143,7,0,2,5
NER,16,-0.055323397751148744,-1.0,5,0,0,5
NER,17,-0.007911690169848426,,2,0,1,1
NER,18,-0.005458810139951004,0.0,3,0,3,0
NER,19,-0.13840031838370828,-1.0,3,0,0,3
NER,20,-0.024741273702638497,-0.5,4,1,0,3
NER,21,-0.022497752063674,-0.3333333333333333,9,2,2,5
NER,22,-0.01990307009765942,-0.625,8,0,3,5
NER,23,-0.03183763498280863,-0.375,8,0,5,3
NER,24,-0.031092331540660656,-0.5,6,1,1,4
NER,25,-0.021656309033231236,-0.6666666666666666,3,0,1,2
NIC,1,-0.015881664987754764,-0.6,5,0,2,3
NIC,2,0.00406426891802787,0.2,5,1,4,0
NIC,3,,,0,0,0,0
NIC,4,-0.011544688528655679,,2,0,0,2
NIC,5,,,0,0,0,0
NIC,6,-0.01086208359556165,,1,0,0,1
NIC,8,,,0,0,0,0
NIC,9,,,0,0,0,0
NIC,10,-0.008389374132839383,,1,0,1,0
NIC,11,,,0,0,0,0
NIC,12,0.0021048513302033807,,2,0,2,0
NIC,13,-0.07157223577890796,,2,0,0,2
NIC,14,-0.01568154704194224,-0.8,5,0,1,4
NIC,15,-0.006401057789417721,-0.2857142857142857,7,0,5,2
NIC,16,-0.0030260615544678853,-0.2,5,0,4,1
NIC,17,-0.01840004303186483,,2,0,1,1
NIC,18,-0.005567508516751626,-0.25,4,0,3,1
NIC,19,-0.004930807539732627,-0.2,5,0,4,1
NIC,20,9.894892294646699e-05,0.0,9,0,9,0
NIC,21,-0.013972182885936404,-0.2222222222222222,9,1,5,3
NIC,22,-0.018863554918609502,-0.5,8,0,4,4
NIC,23,-0.027713694832989466,-0.25,8,0,6,2
NIC,24,-0.0020830354403746213,0.0,6,1,4,1
NIC,25,-0.016876305836937482,-0.6666666666666666,3,0,1,2
NPL,1,-0.005202511291510826,-0.2,5,0,4,1
NPL,2,0.0035456626089765547,0.2,5,1,4,0
NPL,3,,,0,0,0,0
NPL,4,-0.0029568443971509095,,2,0,2,0
NPL,5,0.08363996978674265,,1,1,0,0
NPL,6,-0.0052245865544918255,,1,0,1,0
NPL,8,,,0,0,0,0
NPL,9,,,0,0,0,0
NPL,10,-3.193117987905389e-17,,1,0,1,0
NPL,11,,,0,0,0,0
NPL,12,0.000743348982785541,,2,0,2,0
NPL,13,-0.0026467377310442596,,2,0,2,0
NPL,14,-0.0036081339624418436,0.0,5,0,5,0
NPL,15,0.009805292956377372,0.42857142857142855,7,3,4,0
NPL,16,-0.011383697165302183,-0.2,5,0,4,1
NPL,17,0.02784601452651971,,2,2,0,0
NPL,18,0.005098959231228,0.25,4,1,3,0
NPL,19,-0.0013973451948616315,-0.2,5,0,4,1
NPL,20,-0.0025587528158169857,-0.1111111111111111,9,0,8,1
NPL,21,-0.0026382427561828185,0.1111111111111111,9,3,4,2
NPL,22,0.004367855655185201,0.0,8,1,6,1
NPL,23,-0.007815793103754368,-0.375,8,0,5,3
NPL,24,0.012371539892257756,0.16666666666666666,6,2,3,1
NPL,25,-0.022829506480787635,-0.3333333333333333,3,0,2,1
NRU,1,1.744385502484535e-17,,1,0,1,0
NRU,2,1.687641752875337e-17,,2,0,2,0
NRU,3,,,0,0,0,0
NRU,4,,,0,0,0,0
NRU,5,-0.05903916645153345,,1,0,0,1
NRU,6,,,0,0,0,0
NRU,8,,,0,0,0,0
NRU,9,,,0,0,0,0
NRU,10,,,0,0,0,0
NRU,11,,,0,0,0,0
NRU,12,5.252682946068335e-19,,2,0,2,0
NRU,13,,,0,0,0,0
NRU,14,,,0,0,0,0
NRU,15,,,0,0,0,0
NRU,16,,,0,0,0,0
NRU,17,,,0,0,0,0
NRU,18,,,0,0,0,0
NRU,19,,,0,0,0,0
NRU,20,-0.024871698375286803,,1,0,0,1
NRU,21,0.0035685810655707592,,1,0,1,0
NRU,22,-1.6031456531938257e-17,,2,0,2,0
NRU,23,-2.6119986872431033e-17,0.0,3,0,3,0
NRU,24,0.001784290532785375,,2,0,2,0
NRU,25,,,0,0,0,0
PLW,1,1.744385502484535e-17,,1,0,1,0
PLW,2,1.687641752875337e-17,,2,0,2,0
PLW,3,,,0,0,0,0
PLW,4,,,0,0,0,0
PLW,5,,,0,0,0,0
PLW,6,,,0,0,0,0
PLW,8,,,0,0,0,0
PLW,9,,,0,0,0,0
PLW,10,,,0,0,0,0
PLW,11,,,0,0,0,0
PLW,12,-4.024827747784307e-18,,2,0,2,0
PLW,13,,,0,0,0,0
PLW,14,,,0,0,0,0
PLW,15,,,0,0,0,0
PLW,16,,,0,0,0,0
PLW,17,,,0,0,0,0
PLW,18,,,0,0,0,0
PLW,19,,,0,0,0,0
PLW,20,1.6660880008405055e-17,,1,0,1,0
PLW,21,-0.02530156124868745,,1,0,0,1
PLW,22,2.4652342212201652e-17,,2,0,2,0
PLW,23,-1.484852186464273e-17,0.0,3,0,3,0
PLW,24,-0.012650780624343704,,2,0,1,1
PLW,25,,,0,0,0,0
PNG,1,-0.006654607836350189,-0.2,5,0,4,1
PNG,2,0.0017230154758492964,0.0,4,1,2,1
PNG,3,,,0,0,0,0
PNG,4,0.011754603495599592,,1,1,0,0
PNG,5,,,0,0,0,0
PNG,6,,,0,0,0,0
PNG,8,,,0,0,0,0
PNG,9,,,0,0,0,0
PNG,10,-0.0006267923202695587,,1,0,1,0
PNG,11,,,0,0,0,0
PNG,12,0.0018348982785598882,,2,0,2,0
PNG,13,-0.059882338450752255,,2,0,1,1
PNG,14,-0.00047529882184036906,-0.3333333333333333,3,0,2,1
PNG,15,0.0005060877482781078,0.0,5,0,5,0
PNG,16,-0.005295154325103261,-0.25,4,0,3,1
PNG,17,2.9880045142316667e-17,,1,0,1,0
PNG,18,0.009870734315693859,0.3333333333333333,3,1,2,0
PNG,19,0.007408475976752209,0.2,5,1,4,0
PNG,20,-0.00047119862584285685,0.0,9,0,9,0
PNG,21,-0.0003561461493921474,0.0,9,0,9,0
PNG,22,-0.00024749891868496336,0.0,8,0,8,0
PNG,23,0.0006391149335834113,0.0,8,0,8,0
PNG,24,-0.0009805560585580215,0.0,6,0,6,0
PNG,25,0.004231099113340685,,2,0,2,0
RWA,1,-0.010431262002680675,-0.2,5,0,4,1
RWA,2,0.004846690751375112,0.4,5,2,3,0
RWA,3,,,0,0,0,0
RWA,4,0.0055381128816668485,,2,1,1,0
RWA,5,,,0,0,0,0
RWA,6,0.011076225763333652,,1,1,0,0
RWA,8,,,0,0,0,0
RWA,9,,,0,0,0,0
RWA,10,-3.785882152935223e-18,,1,0,1,0
RWA,11,,,0,0,0,0
RWA,12,0.00623239436619685,,2,1,1,0
