iso3,category,year,category_score
RWA,Rule of law,2007,0.3969851998
RWA,State capacity,2007,0.4826507938
SAU,Accountability,2007,0.2130535153
SAU,Economic and fiscal governance,2007,0.3633062602
SAU,Political foundations,2007,0.3777829963
SAU,Rule of law,2007,0.3963495882
SAU,State capacity,2007,0.5283433133
SDN,Accountability,2007,0.2639802236
SDN,Economic and fiscal governance,2007,0.2337874811
SDN,Political foundations,2007,0.2829197546
SDN,Rule of law,2007,0.2219900931
SDN,State capacity,2007,0.2263850131
SEN,Accountability,2007,0.5631617547
SEN,Economic and fiscal governance,2007,0.4039485888
SEN,Political foundations,2007,0.552418705
SEN,Rule of law,2007,0.5462163212
SEN,State capacity,2007,0.4294745151
SGP,Accountability,2007,0.4441530183
SGP,Economic and fiscal governance,2007,0.5490209842
SGP,Political foundations,2007,0.5943247323
SGP,Rule of law,2007,0.6711097743
SGP,State capacity,2007,0.688031933
SLB,Accountability,2007,0.4899056397
SLB,Economic and fiscal governance,2007,0.2926216475
SLB,Political foundations,2007,0.4642514562
SLB,Rule of law,2007,0.5097275294
SLB,State capacity,2007,0.3554045127
SLE,Accountability,2007,0.5034330286
SLE,Economic and fiscal governance,2007,0.3813350151
SLE,Political foundations,2007,0.4720252936
SLE,Rule of law,2007,0.4445199143
SLE,State capacity,2007,0.3643607641
SLV,Accountability,2007,0.4974557783
SLV,Economic and fiscal governance,2007,0.5460539079
SLV,Political foundations,2007,0.4954818582
SLV,Rule of law,2007,0.4211661086
SLV,State capacity,2007,0.4790903613
SMR,Accountability,2007,0.6020846511
SMR,Economic and fiscal governance,2007,0.2798244349
SMR,Political foundations,2007,0.576264942
SMR,Rule of law,2007,0.8466991413
SMR,State capacity,2007,0.5863247936
SOM,Accountability,2007,0.3166357545
SOM,Economic and fiscal governance,2007,0.3417336234
SOM,Political foundations,2007,0.3051113379
SOM,Rule of law,2007,0.2083337834
SOM,State capacity,2007,0.126869984
SRB,Accountability,2007,0.5494664903
SRB,Economic and fiscal governance,2007,0.39756763
SRB,Political foundations,2007,0.4827970196
SRB,Rule of law,2007,0.5302312435
SRB,State capacity,2007,0.53994166
SSD,Accountability,2007,0.5037558685
SSD,Economic and fiscal governance,2007,0.03130669261
SSD,Political foundations,2007,0.5457746479
SSD,State capacity,2007,0.005786289495
STP,Accountability,2007,0.5316207031
STP,Economic and fiscal governance,2007,0.3939664395
STP,Political foundations,2007,0.4737907071
STP,Rule of law,2007,0.5654492962
STP,State capacity,2007,0.4796279207
SUR,Accountability,2007,0.5641903663
SUR,Economic and fiscal governance,2007,0.3241879034
SUR,Political foundations,2007,0.5396047119
SUR,Rule of law,2007,0.5785292358
SUR,State capacity,2007,0.4727889426
SVK,Accountability,2007,0.5795563478
SVK,Economic and fiscal governance,2007,0.5985864939
SVK,Political foundations,2007,0.5797369185
SVK,Rule of law,2007,0.6076565137
SVK,State capacity,2007,0.6275091355
SVN,Accountability,2007,0.6397959482
SVN,Economic and fiscal governance,2007,0.5560235005
SVN,Political foundations,2007,0.6565242973
SVN,Rule of law,2007,0.6283619507
SVN,State capacity,2007,0.6273073276
SWE,Accountability,2007,0.7337517574
SWE,Economic and fiscal governance,2007,0.65377989
SWE,Political foundations,2007,0.6803159706
SWE,Rule of law,2007,0.7439282572
SWE,State capacity,2007,0.7380805183
SWZ,Accountability,2007,0.324459546
SWZ,Economic and fiscal governance,2007,0.3837001623
SWZ,Political foundations,2007,0.424605029
SWZ,Rule of law,2007,0.3492588018
SWZ,State capacity,2007,0.4103111929
SXM,Accountability,2007,0.5037558685
SXM,Economic and fiscal governance,2007,0.0205399061
SXM,Political foundations,2007,0.5457746479
SXM,State capacity,2007,0.5935288302
SYC,Accountability,2007,0.476603047
SYC,Economic and fiscal governance,2007,0.3629892614
SYC,Political foundations,2007,0.5396126606
SYC,Rule of law,2007,0.51172151
SYC,State capacity,2007,0.5655809479
SYR,Accountability,2007,0.2079780854
SYR,Economic and fiscal governance,2007,0.2351346642
SYR,Political foundations,2007,0.3806706534
SYR,Rule of law,2007,0.320867063
SYR,State capacity,2007,0.4306595813
TCA,Accountability,2007,0.5037558685
TCA,Economic and fiscal governance,2007,0.1450286192
TCA,Political foundations,2007,0.5457746479
TCA,Rule of law,2007,0.2743558776
TCA,State capacity,2007,0.5879261023
TCD,Accountability,2007,0.3358464242
TCD,Economic and fiscal governance,2007,0.3678326886
TCD,Political foundations,2007,0.2485718722
TCD,Rule of law,2007,0.3095144193
TCD,State capacity,2007,0.1876005378
TGO,Accountability,2007,0.4485178299
TGO,Economic and fiscal governance,2007,0.3470970152
TGO,Political foundations,2007,0.4525410694
TGO,Rule of law,2007,0.4252331689
TGO,State capacity,2007,0.3055719496
THA,Accountability,2007,0.4207145681
THA,Economic and fiscal governance,2007,0.4040735095
THA,Political foundations,2007,0.3331756308
THA,Rule of law,2007,0.4469812297
THA,State capacity,2007,0.4818087533
TJK,Accountability,2007,0.2960328228
TJK,Economic and fiscal governance,2007,0.2752937029
TJK,Political foundations,2007,0.4173912218
TJK,Rule of law,2007,0.3291160973
TJK,State capacity,2007,0.3983015901
TLS,Accountability,2007,0.4980418419
TLS,Economic and fiscal governance,2007,0.3493019915
TLS,Political foundations,2007,0.4652254566
TLS,Rule of law,2007,0.5021365995
TLS,State capacity,2007,0.3856432759
TON,Accountability,2007,0.5533141763
TON,Economic and fiscal governance,2007,0.252017901
TON,Political foundations,2007,0.5483418599
TON,Rule of law,2007,0.5944361651
TON,State capacity,2007,0.5006538527
TTO,Accountability,2007,0.5859303229
TTO,Economic and fiscal governance,2007,0.4392802584
TTO,Political foundations,2007,0.5436434706
TTO,Rule of law,2007,0.5793072381
TTO,State capacity,2007,0.5301021308
TUN,Accountability,2007,0.314770155
TUN,Economic and fiscal governance,2007,0.3938065539
TUN,Political foundations,2007,0.4976313071
TUN,Rule of law,2007,0.4376028597
TUN,State capacity,2007,0.5004699936
TUR,Accountability,2007,0.5098845268
TUR,Economic and fiscal governance,2007,0.5191606304
TUR,Political foundations,2007,0.4620144966
TUR,Rule of law,2007,0.5034332781
TUR,State capacity,2007,0.5406001838
TUV,Accountability,2007,0.5557622965
TUV,Economic and fiscal governance,2007,0.2827919706
TUV,Political foundations,2007,0.5904619972
TUV,Rule of law,2007,0.6547459356
TUV,State capacity,2007,0.4851223635
TZA,Accountability,2007,0.5382387651
TZA,Economic and fiscal governance,2007,0.4039504091
TZA,Political foundations,2007,0.5329041385
TZA,Rule of law,2007,0.4977020045
TZA,State capacity,2007,0.4345343474
UGA,Accountability,2007,0.474764596
UGA,Economic and fiscal governance,2007,0.4257105645
UGA,Political foundations,2007,0.4043146517
UGA,Rule of law,2007,0.392743144
UGA,State capacity,2007,0.4035072538
UKR,Accountability,2007,0.4958614578
UKR,Economic and fiscal governance,2007,0.435725655
UKR,Political foundations,2007,0.4588722035
UKR,Rule of law,2007,0.4452995326
UKR,State capacity,2007,0.5383594196
URY,Accountability,2007,0.6491197333
URY,Economic and fiscal governance,2007,0.485660807
URY,Political foundations,2007,0.6693233503
URY,Rule of law,2007,0.6886167545
URY,State capacity,2007,0.6444685322
USA,Accountability,2007,0.68045767
USA,Economic and fiscal governance,2007,0.6215734353
USA,Political foundations,2007,0.6145449054
USA,Rule of law,2007,0.6453458079
USA,State capacity,2007,0.7061878235
UZB,Accountability,2007,0.2018112518
UZB,Economic and fiscal governance,2007,0.2615861231
UZB,Political foundations,2007,0.3841024038
UZB,Rule of law,2007,0.2828751872
UZB,State capacity,2007,0.4433086894
VCT,Accountability,2007,0.5682353317
VCT,Economic and fiscal governance,2007,0.3948093969
VCT,Political foundations,2007,0.5667359227
VCT,Rule of law,2007,0.541519902
VCT,State capacity,2007,0.5984516619
VEN,Accountability,2007,0.3899717036
VEN,Economic and fiscal governance,2007,0.3276337096
VEN,Political foundations,2007,0.3684209691
VEN,Rule of law,2007,0.2961052472
VEN,State capacity,2007,0.4414774559
VGB,Accountability,2007,0.5037558685
VGB,Economic and fiscal governance,2007,0.1450286192
VGB,Political foundations,2007,0.5457746479
VGB,Rule of law,2007,0.2602657005
VGB,State capacity,2007,0.6123420633
VIR,Accountability,2007,0.5037558685
VIR,Economic and fiscal governance,2007,0.487927763
VIR,Political foundations,2007,0.5616128631
VIR,Rule of law,2007,0.03562801932
VIR,State capacity,2007,0.6666511478
VNM,Accountability,2007,0.406877528
VNM,Economic and fiscal governance,2007,0.3004324669
VNM,Political foundations,2007,0.4701691411
VNM,Rule of law,2007,0.4218119142
VNM,State capacity,2007,0.4557900968
VUT,Accountability,2007,0.5455402017
VUT,Economic and fiscal governance,2007,0.3934544447
VUT,Political foundations,2007,0.6227316937
VUT,Rule of law,2007,0.5714186373
VUT,State capacity,2007,0.5199166656
WSM,Accountability,2007,0.5886316518
WSM,Economic and fiscal governance,2007,0.3395938619
WSM,Political foundations,2007,0.5713511517
WSM,Rule of law,2007,0.6449368349
WSM,State capacity,2007,0.4716516632
XKX,Accountability,2007,0.462862653
XKX,Economic and fiscal governance,2007,0.2810661017
XKX,Political foundations,2007,0.4800714046
XKX,Rule of law,2007,0.4500874671
XKX,State capacity,2007,0.327323578
YEM,Accountability,2007,0.3441799028
YEM,Economic and fiscal governance,2007,0.3873889919
YEM,Political foundations,2007,0.4077296129
YEM,Rule of law,2007,0.3405174293
YEM,State capacity,2007,0.2686629847
ZAF,Accountability,2007,0.6270903391
ZAF,Economic and fiscal governance,2007,0.5385657716
ZAF,Political foundations,2007,0.5478873308
ZAF,Rule of law,2007,0.5169207482
ZAF,State capacity,2007,0.5518094554
ZMB,Accountability,2007,0.5432629831
ZMB,Economic and fiscal governance,2007,0.4252109697
ZMB,Political foundations,2007,0.499225389
ZMB,Rule of law,2007,0.5132930398
ZMB,State capacity,2007,0.4334463637
ZWE,Accountability,2007,0.3874597782
ZWE,Economic and fiscal governance,2007,0.2384550667
ZWE,Political foundations,2007,0.4079626134
ZWE,Rule of law,2007,0.3451552648
ZWE,State capacity,2007,0.3354309806
ABW,Accountability,2008,0.5037558685
ABW,Economic and fiscal governance,2008,0.3540933738
ABW,Political foundations,2008,0.5919370082
ABW,Rule of law,2008,0.3673510467
ABW,State capacity,2008,0.6548043179
AFG,Accountability,2008,0.4290407559
AFG,Economic and fiscal governance,2008,0.37137255
AFG,Political foundations,2008,0.3167930186
AFG,Rule of law,2008,0.2902190276
AFG,State capacity,2008,0.2214210967
AGO,Accountability,2008,0.3343254315
AGO,Economic and fiscal governance,2008,0.2860714877
AGO,Political foundations,2008,0.382656547
AGO,Rule of law,2008,0.3796648001
AGO,State capacity,2008,0.349538936
ALB,Accountability,2008,0.5473800958
ALB,Economic and fiscal governance,2008,0.5031320133
ALB,Political foundations,2008,0.5088503245
ALB,Rule of law,2008,0.4743795094
ALB,State capacity,2008,0.5378830014
AND,Accountability,2008,0.5908439822
AND,Economic and fiscal governance,2008,0.3319610328
AND,Political foundations,2008,0.5904323243
AND,Rule of law,2008,0.6279384496
AND,State capacity,2008,0.6237530832
ARE,Accountability,2008,0.2940611644
ARE,Economic and fiscal governance,2008,0.4122208586
ARE,Political foundations,2008,0.5121936928
ARE,Rule of law,2008,0.4745484161
ARE,State capacity,2008,0.6166187913
ARG,Accountability,2008,0.5701235745
ARG,Economic and fiscal governance,2008,0.4719924198
ARG,Political foundations,2008,0.5940294749
ARG,Rule of law,2008,0.5021782734
ARG,State capacity,2008,0.581564126
ARM,Accountability,2008,0.3944486902
ARM,Economic and fiscal governance,2008,0.5423839502
ARM,Political foundations,2008,0.5100311788
ARM,Rule of law,2008,0.4342522721
ARM,State capacity,2008,0.5051077122
ASM,Accountability,2008,0.5037558685
ASM,Economic and fiscal governance,2008,0.4462284956
ASM,Political foundations,2008,0.5761631558
ASM,Rule of law,2008,0.3520531401
ASM,State capacity,2008,0.5158368078
ATG,Accountability,2008,0.5870060618
ATG,Economic and fiscal governance,2008,0.393930925
ATG,Political foundations,2008,0.5830918983
ATG,Rule of law,2008,0.5718244653
ATG,State capacity,2008,0.5823547615
AUS,Accountability,2008,0.6560419399
AUS,Economic and fiscal governance,2008,0.5773779361
AUS,Political foundations,2008,0.6394257343
AUS,Rule of law,2008,0.7191240886
AUS,State capacity,2008,0.7197600247
AUT,Accountability,2008,0.6495972256
AUT,Economic and fiscal governance,2008,0.6513844372
AUT,Political foundations,2008,0.6426403525
AUT,Rule of law,2008,0.712667669
AUT,State capacity,2008,0.7108926722
AZE,Accountability,2008,0.2992077867
AZE,Economic and fiscal governance,2008,0.3535358828
AZE,Political foundations,2008,0.3892529884
AZE,Rule of law,2008,0.3761409086
AZE,State capacity,2008,0.4186288354
BDI,Accountability,2008,0.4245406822
BDI,Economic and fiscal governance,2008,0.3530627317
BDI,Political foundations,2008,0.3008950916
BDI,Rule of law,2008,0.3239817603
BDI,State capacity,2008,0.3415224641
BEL,Accountability,2008,0.6621025566
BEL,Economic and fiscal governance,2008,0.6112733306
BEL,Political foundations,2008,0.6386056788
BEL,Rule of law,2008,0.6892725894
BEL,State capacity,2008,0.7213506289
BEN,Accountability,2008,0.5601569504
BEN,Economic and fiscal governance,2008,0.4077936173
BEN,Political foundations,2008,0.5783938111
BEN,Rule of law,2008,0.5432044814
BEN,State capacity,2008,0.3800699493
BFA,Accountability,2008,0.5178263339
BFA,Economic and fiscal governance,2008,0.4148546719
BFA,Political foundations,2008,0.5098198968
BFA,Rule of law,2008,0.5201320718
BFA,State capacity,2008,0.3483113057
BGD,Accountability,2008,0.4285182052
BGD,Economic and fiscal governance,2008,0.3839668994
BGD,Political foundations,2008,0.3494628511
BGD,Rule of law,2008,0.4220356906
BGD,State capacity,2008,0.3954885395
BGR,Accountability,2008,0.5814131732
BGR,Economic and fiscal governance,2008,0.5982948407
BGR,Political foundations,2008,0.5862745579
BGR,Rule of law,2008,0.573363331
BGR,State capacity,2008,0.5771639219
BHR,Accountability,2008,0.3575474884
BHR,Economic and fiscal governance,2008,0.4230808737
BHR,Political foundations,2008,0.4487650017
BHR,Rule of law,2008,0.4823730177
BHR,State capacity,2008,0.5076388498
BHS,Accountability,2008,0.5632460351
BHS,Economic and fiscal governance,2008,0.3798753681
BHS,Political foundations,2008,0.5616519028
BHS,Rule of law,2008,0.4514649192
BHS,State capacity,2008,0.5938273911
BIH,Accountability,2008,0.4972276652
BIH,Economic and fiscal governance,2008,0.4643195488
BIH,Political foundations,2008,0.4796233819
BIH,Rule of law,2008,0.5150495152
BIH,State capacity,2008,0.4329539289
BLR,Accountability,2008,0.2927444187
BLR,Economic and fiscal governance,2008,0.2886239648
BLR,Political foundations,2008,0.5250582681
BLR,Rule of law,2008,0.4641488742
BLR,State capacity,2008,0.5194269478
BLZ,Accountability,2008,0.5668748285
BLZ,Economic and fiscal governance,2008,0.367804842
BLZ,Political foundations,2008,0.5569041207
BLZ,Rule of law,2008,0.4816782892
BLZ,State capacity,2008,0.474413114
BMU,Accountability,2008,0.5037558685
BMU,Economic and fiscal governance,2008,0.4483696218
BMU,Political foundations,2008,0.567128094
BMU,Rule of law,2008,0.2671095008
BMU,State capacity,2008,0.6230160809
BOL,Accountability,2008,0.5580855053
BOL,Economic and fiscal governance,2008,0.4056611256
BOL,Political foundations,2008,0.5269953332
BOL,Rule of law,2008,0.417180607
BOL,State capacity,2008,0.4621597892
BRA,Accountability,2008,0.650721429
BRA,Economic and fiscal governance,2008,0.5194208374
BRA,Political foundations,2008,0.5568222852
BRA,Rule of law,2008,0.5032846266
BRA,State capacity,2008,0.5229090143
BRB,Accountability,2008,0.5721071488
BRB,Economic and fiscal governance,2008,0.388029804
BRB,Political foundations,2008,0.5864315193
BRB,Rule of law,2008,0.5949379098
BRB,State capacity,2008,0.6130208596
BRN,Accountability,2008,0.5043830846
BRN,Economic and fiscal governance,2008,0.4633777503
BRN,Political foundations,2008,0.5071982293
BRN,Rule of law,2008,0.6675350459
BRN,State capacity,2008,0.5638696105
BTN,Accountability,2008,0.5168311982
BTN,Economic and fiscal governance,2008,0.3657667744
BTN,Political foundations,2008,0.5123675624
BTN,Rule of law,2008,0.5549972574
BTN,State capacity,2008,0.51219274
BWA,Accountability,2008,0.5993726394
BWA,Economic and fiscal governance,2008,0.4785881021
BWA,Political foundations,2008,0.5771756269
BWA,Rule of law,2008,0.5861351396
BWA,State capacity,2008,0.5763134398
CAF,Accountability,2008,0.4013769563
CAF,Economic and fiscal governance,2008,0.3863352249
CAF,Political foundations,2008,0.3475844089
CAF,Rule of law,2008,0.3525933558
CAF,State capacity,2008,0.2195050548
CAN,Accountability,2008,0.6059437958
CAN,Economic and fiscal governance,2008,0.5875337111
CAN,Political foundations,2008,0.6313696742
CAN,Rule of law,2008,0.6760899737
CAN,State capacity,2008,0.6923093956
CHE,Accountability,2008,0.6742201678
CHE,Economic and fiscal governance,2008,0.6867711005
CHE,Political foundations,2008,0.6618584769
CHE,Rule of law,2008,0.7229947444
CHE,State capacity,2008,0.7240183824
CHL,Accountability,2008,0.6485010734
CHL,Economic and fiscal governance,2008,0.5798382093
