iso3,C1_score,C2_score,C3_score,C4_score,C5_score,C6_score,C8_score,C9_score,C10_score,C11_score,C12_score,C13_score,C14_score,C15_score,C16_score,C17_score,C18_score,C19_score,C20_score,C21_score,C22_score,C23_score,C24_score,C25_score,C1_lowconf,C2_lowconf,C3_lowconf,C4_lowconf,C5_lowconf,C6_lowconf,C8_lowconf,C9_lowconf,C10_lowconf,C11_lowconf,C12_lowconf,C13_lowconf,C14_lowconf,C15_lowconf,C16_lowconf,C17_lowconf,C18_lowconf,C19_lowconf,C20_lowconf,C21_lowconf,C22_lowconf,C23_lowconf,C24_lowconf,C25_lowconf
SWZ,0.3656806059851556,0.5413264467807516,0.37118286645627796,0.339985428223214,0.4880146038381163,0.3794401096738132,0.411639714497898,0.21564821840975112,0.2588578608890653,0.4299801473091045,0.4686451530994994,0.5383384496061824,0.41152244771146124,0.4378867641597359,0.295258409721361,0.10154310628898465,0.4809234073501989,0.40328836778064076,0.3583100827057858,0.2686054768233575,0.3405007578888307,0.265018100109333,0.23576323861916051,0.2642703709155473,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SXM,,0.5457746478873239,,,0.7378373413127247,,,0.32978589992393564,,,0.020539906103286366,,,,,,,,,,,0.503755868544601,,,,True,,,False,,,False,,,True,,,,,,,,,,,True,,
SYC,0.59071970859183,0.5349263249465313,0.3983135163080564,0.6770683328243514,0.5984048953880557,0.5707391181543618,0.5399064781531067,0.39923698039431654,0.3453230578903559,0.6627938492245027,0.43291918498275755,0.5945101275061634,0.504089941253283,0.6897056104476541,0.6025756345870475,0.5299720630771595,0.745639500890118,0.6051136631502567,0.6311704341049246,0.5795571560339841,0.623348631935096,0.5569046119614189,0.5916463029383526,0.6764441492050316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SYR,0.35619996888645894,0.29643226638453946,0.2131583779446403,0.33715358875055157,0.33963077910563383,0.13335147946927342,0.3441915452331634,,0.4366097342783355,0.34511090731521316,0.1994278670743082,0.16562018050105173,0.4495781782278051,0.2805567913336112,0.3075688682018935,0.27190150226602544,0.3228815166539232,0.29334796602647384,0.19488365191741425,0.2815229189879985,0.21377150138121417,0.27206830588280506,0.25910297269716837,0.3531235646562453,False,False,False,False,False,False,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TCA,,0.5457746478873239,,,0.719069984824846,,,0.5106162924920024,,,0.15258492303008062,,,,0.0018115942028985,,,,,,,0.503755868544601,,,,True,,,False,,,False,,,True,,,,True,,,,,,,True,,
TCD,0.24841946149585956,0.22179792924702452,0.36876315790497144,0.19966274622144714,0.18089478908141818,0.2655923804763927,0.43303234633366466,0.23937070363990232,0.5486287720290782,0.25550986071230253,0.3499942796391552,0.2891751940755885,0.3129804105321844,0.13429433073518005,0.27041346432856184,0.45022797624215466,0.27779980012144573,0.2724104711866801,0.22150522854352017,0.3257248196964437,0.32008728526043473,0.3858162827907659,0.31380687030137816,0.28827154159689294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TGO,0.425624687199764,0.43678887637335256,0.4346492006876549,0.4713968271577227,0.36733239292517583,0.44464129223194926,0.5626343491071266,0.259139441331695,0.4530027641930784,0.37399335553640833,0.391811508330963,0.393224812276373,0.45214178673652594,0.42592893461497,0.4320020453708268,0.44493440438172216,0.3831713296669614,0.3095475032102927,0.3539099405473526,0.42302241608137514,0.5122556195079321,0.4753693236010123,0.40110929408822443,0.4016731959230751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
THA,0.39826145644902033,0.3927440743593716,0.5468664862992006,0.46114103932504297,0.6175383123373173,0.48267905388911164,0.45149519566861984,0.5288220388891559,0.5168070080769304,0.5710579999540621,0.42985200640162463,0.5040673664891454,0.34297605712972096,0.5048192759196796,0.36672920890484545,0.44897901398181406,0.4418412987737926,0.67909926038299,0.4312599091516939,0.4054638490931872,0.3851087026268753,0.4674744057734831,0.42046603220400897,0.4304826949440561,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TJK,0.23358374979173882,0.5586850271464233,0.4295122853823074,0.2808501986093128,0.4947639101559128,0.4021606918183715,0.5391005938179063,0.5564982716576657,0.0653558215032776,0.47855680174754556,0.4747960695190406,0.4782460919396918,0.23919287795368258,0.27796359339393273,0.42175908605681217,0.35621913001140676,0.3205436973529452,0.26670345938476653,0.2674269175742911,0.25510538382479153,0.326827464485036,0.14277107796132113,0.18951173041848787,0.32749380423338836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TLS,0.509471997946141,0.5725850324515535,0.37196045653870213,0.43667046176499924,0.45798825922085606,0.44289630199827373,0.4820968853920218,0.3367598321403194,0.3593053481117542,0.4729027935799994,0.39893283852813827,0.5336171605526752,0.4544081641982505,0.5527080289330795,0.5859226445327685,0.43337179613527077,0.55962305712597,0.5161104916928433,0.6125041380913245,0.5666522031737546,0.5376586013668357,0.5692240445892175,0.6009963307423859,0.4970267010436783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TON,,0.5871396390351598,0.3839978627634069,0.4889452351894243,0.6014664059755133,0.4616044581947077,0.3836001424414823,0.19363896162697666,,0.4014497886570939,0.36355528241378327,,0.625136761487965,,0.7492756308418613,,0.559176302136154,,0.40852140729413855,0.6864020992629412,0.5144322812196397,0.47809253202517243,0.6674655801916465,0.24762496791852961,,False,False,True,False,True,False,False,,False,False,,True,,True,,True,,True,True,False,True,True,True
TTO,0.6187975570356123,0.48759622192020635,0.39597611223594953,0.506468057069242,0.5650910679507131,0.4675129902540863,0.45175487588004404,0.522477535107078,0.4666636224553641,0.45166990338266405,0.32199706429541886,0.42802864157889003,0.5916100595475335,0.56389234542286,0.45881503467601426,0.5588552349769753,0.5764634899335579,0.6208000054231098,0.6196220935065215,0.6222877674453801,0.5601599815478847,0.5976658729489706,0.6543908507539336,0.5324201086426373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TUN,0.5407255841255841,0.4605938286555606,0.5102638728399904,0.4382761225297166,0.5096181009271084,0.4239520706194037,0.48271952399770185,0.44563995665819295,0.3842163249429811,0.4505812638951956,0.42407290352796456,0.5194862406814741,0.5699193348146617,0.42766176334799255,0.47992887652688593,0.5427400456860865,0.5006422474324227,0.43380305024515114,0.4096835032142375,0.4189638329524012,0.45870260018037046,0.4665388809690597,0.36382310796832473,0.491810871944142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TUR,0.4126288663632116,0.30461449848364025,0.5094511968592319,0.36681414433649673,0.5818697274278903,0.4110418133472146,0.6207096263686225,0.5785043816677442,0.5422001328468261,0.5844430084977534,0.49638035241482853,0.5133714500114716,0.4071453721779427,0.30551766718560164,0.3467824924741624,0.40080244972539586,0.390781706633113,0.28863744710146366,0.42978307229244717,0.38908461330976407,0.3881318686416894,0.2526417602458439,0.3162551521685903,0.3725688027195596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TUV,,0.5961473515725426,0.2802626780506672,0.3758829114211302,0.5420061452531868,0.4253232140111245,0.44332290699205446,,,0.4637926964450088,0.19487480438184665,,0.625136761487965,,0.84669914130885,,0.5803123580932747,,0.6680355643509511,0.7352048565380609,0.6236962669532967,0.49297019003596076,0.7135405400916555,0.26431353996072193,,False,False,True,False,True,True,,,True,True,,True,,True,,True,,True,True,True,True,True,True
TZA,0.5853315896726046,0.5497228180682827,0.4643712333756751,0.4547128388990499,0.316332403491267,0.43542535099724455,0.5125583658462413,0.3021096671554259,0.4652171786393573,0.4072717181756496,0.43199910461230223,0.5915997524997488,0.5281281939151142,0.5113358154300058,0.45633291787721786,0.43376080659566946,0.4998327505446417,0.5290697068369824,0.36013734910357187,0.4895566356992501,0.47082373705495945,0.42981124407700666,0.4433589377118838,0.4849890047339088,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UGA,0.3457837623073541,0.5119386854055042,0.46571002963803343,0.428588508026456,0.3094503435381869,0.41188621589112334,0.5264297177373742,0.36589062486737545,0.4547706399681977,0.398101375780578,0.4956893807336317,0.46347324974705373,0.3672406687229198,0.35915335680788313,0.3302748033960705,0.39536149313501945,0.3082358271247554,0.5347228049924171,0.3005890804239984,0.3518974007741182,0.3638477088421675,0.4519409069365062,0.3639612466447783,0.49175644626438164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UKR,0.4421395351787951,0.42170158613346226,0.5030441883012996,0.4203195273916903,0.5395957087715467,0.3771728215343577,0.6180472090137427,0.5649126574444288,0.6039150689964462,0.48770636423390257,0.592149210960149,0.19833011673741593,0.4469167370948433,0.4143318588835987,0.441811048872324,0.42791909355188984,0.39716153770880785,0.5091816282314915,0.49929274406358415,0.5060718240463158,0.4562983690009884,0.38286048461640554,0.4963651155608757,0.5029820254194672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
URY,0.6904564387463467,0.6023019946107092,0.5015185865125327,0.6385346959663519,0.6323360517552287,0.6333700615936673,0.5613876842584854,0.5919876745549669,0.5775576483492125,0.5537499086051221,0.6815468914293411,0.6531908898475315,0.7139517510251198,0.6743159229633457,0.5539893718702299,0.6263288692457666,0.7345175723752247,0.6719678234465085,0.705746823298097,0.7012727948724848,0.6394671249071339,0.6220687710577882,0.6468260821832802,0.658854236552852,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
USA,0.487529996055627,0.473198373825131,0.6174172074347883,0.662167333419357,0.6358736999164125,0.7303285476888302,0.5316914745795897,0.7120431877009423,0.6741479520625502,0.6988567066128822,0.5281779301145807,0.6128860392363937,0.593794751834179,0.600501944752996,0.4658499693386541,0.6255002539321972,0.7054598038812526,0.4961591418477376,0.6468480292230822,0.6024645264977854,0.563730715117577,0.5285197725174398,0.6461302672510215,0.6022249567789006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
UZB,0.3358081167083933,0.5131031178267125,0.5808103326967515,0.42383568678652644,0.5425955996676638,0.40199871827404227,0.6802164882123822,0.6402013509868417,0.238446931485415,0.4463568248320162,0.4632432513021211,0.5556984772500856,0.34951619440063764,0.33620435550272326,0.4935886513164143,0.31566384856229357,0.3796710507233442,0.2200612426607238,0.3734043868461982,0.336680757208981,0.34776286950981344,0.3311569787971737,0.28628712899471365,0.392779989879636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VCT,,0.5723971878080262,0.35802402706296743,0.5262075060127142,0.6196405171621551,0.5045881202285657,0.36150482961102615,0.5429206538225174,,0.4366190272544789,0.4357821812082156,,0.5785183948791847,0.6059192458857606,0.4198076685983485,0.4998679506054638,0.6596021232964371,,0.6297714130043434,0.7352048565380609,0.5660636764261902,0.4855313610305666,0.7135405400916555,0.318736712218931,,False,False,False,False,False,False,False,,True,False,,False,True,True,True,False,,True,True,False,True,True,False
VEN,0.3062004871738332,0.4530588244731009,0.23744284856309666,0.18087889206346636,0.44449211024773144,0.1140740803425482,0.39470079848217493,0.21736459362982388,0.1061776803105783,0.3126818620807408,0.4904400995279389,0.3307302638456803,0.19890473433678807,0.27954792574685255,0.21609061848702596,0.24672841792465333,0.2499536757920362,0.1677132139938683,0.23078261634489206,0.29249225094718695,0.40967085253134555,0.3711665024422705,0.25951580887575,0.2504200962068761,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VGB,,0.5457746478873239,,,0.4527765849693471,,,0.4518310765148373,,,0.1450286192198093,,,,0.2602657004830918,,,,,,,0.503755868544601,,,,True,,,False,,,False,,,True,,,,True,,,,,,,True,,
VIR,,0.5752009693809541,,0.5602147908517033,0.6566870454531023,0.6880724418945245,,,,,0.15102921377011808,,,,0.0163043478260869,,,,,,,0.503755868544601,,,,False,,True,False,True,,,,,True,,,,True,,,,,,,True,,
VNM,0.3787235575173688,0.505326280156814,0.4360081461181078,0.4162443714488765,0.6271112645290607,0.4297711829843768,0.43890539286803554,0.3406051483425853,0.329894323852951,0.5730570360855747,0.4382513099552068,0.572425033334143,0.43953801203018356,0.34371066007585843,0.4947108676529357,0.42656729653871783,0.4685676754463279,0.4149725428066667,0.4214516870315729,0.41371838844112024,0.4320831354436655,0.24273517219969454,0.30523879780122526,0.45576465809438144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VUT,0.6072940759976876,0.6053761247295599,0.3327804622909206,0.4746607292225258,0.4765628662206,0.4388520897377316,0.531640001330803,0.4014743527126023,0.4909317353683657,0.45435162340174307,0.40802802407272215,0.5313497880939586,0.5453307569691482,0.6855064375936084,0.7051660811932127,0.4982378887302505,0.5734314045915982,0.5731704177735474,0.6067134169474168,0.5374033305443991,0.5557897544203226,0.6127320577518867,0.6547481211339459,0.47089841043413433,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
WSM,0.5739665284261657,0.586452279415911,0.3861203962286136,0.5705399683552393,0.535403077111286,0.477803771740559,0.2795104241805471,0.41915910201154305,,0.3801602689380575,0.44354444358381867,0.638125009472067,0.625136761487965,,0.5105477725487857,,0.6842901152809865,,0.49476541825020215,0.6926390787829497,0.576299911750236,0.47809253202517243,0.6922576512140999,0.2424594575245177,True,False,False,True,False,True,True,False,,False,False,True,True,,True,,True,,True,True,False,True,True,True
XKX,0.5366999282657923,0.5480719614514747,0.3912504882895989,0.47920462025343397,0.5659595939759122,0.43779167823265,0.7047641246300469,,0.5415572689286009,,0.25104917128611215,0.41679953265722675,0.5066272495128467,0.5067757142719063,0.6334600436812317,0.4002296254979159,0.5237334750647523,0.5315539622871872,0.5240663789366014,0.5048525642087609,0.5021696276960097,0.5246866003391324,0.503299229447547,0.5211981678074943,False,False,False,False,False,False,False,,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False
YEM,0.2343832168789465,0.2767367027108908,0.25321526736065764,0.1356098576456536,0.25871573936363973,0.14592579509431694,0.3879323343608402,,0.2895546129843191,0.30907754167568197,0.23342608684632368,0.09518518064944566,0.17127876401440822,0.2820884249781324,0.20799202934937477,0.3372429116796308,0.2551706140071965,0.2670010658365657,0.37396149229472775,0.2812966360415293,0.14554150140344196,0.3216919946714731,0.29253469325535764,0.3682042461581482,False,False,False,False,False,False,False,,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
ZAF,0.5044339179454819,0.4715802818978141,0.507049634584799,0.5081248148477865,0.4776729724938178,0.48565450093195145,0.5922606087983119,0.4784653150869211,0.6053615128124529,0.599765580620222,0.6182812189344375,0.5231509654002501,0.5198251033425929,0.5889098925770704,0.3959548852027954,0.5522344962721212,0.48505546817428785,0.6296623641617096,0.6066928328086285,0.5990617832228601,0.5578587182158194,0.5805114691212518,0.6008846693841968,0.6429830206256596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZMB,0.4749124277871015,0.47309863721937956,0.389658194875811,0.4253885553767203,0.35743881741049527,0.39485606235764104,0.4640991724788094,0.4999504279987865,0.606486524669347,0.4022596772394099,0.5005505111189038,0.5512149158119984,0.4780220233084669,0.42871601030931866,0.4479505618909213,0.41701708404641147,0.46405877391770695,0.5754659195750151,0.43384739023121843,0.5733742644289679,0.521851298022321,0.5360492543018759,0.5937568345066557,0.48230575304123197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZWE,0.2921209945476433,0.43808330916845745,0.43094343845356564,0.3307280298393407,0.34994695626979705,0.30557758084939685,0.3951641097721339,0.43653708345961606,0.2382862155058586,0.26756760288515813,0.4948867121038352,0.47181690646866975,0.2556522268454659,0.4102770441937735,0.36350305754339224,0.2835904663298049,0.32154897221457684,0.4573942430690754,0.29922200417516276,0.39743671876776626,0.43709267743031865,0.4156164339283039,0.3533604877048258,0.412438149301555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
